identifiant_visite,visit_num,visit_page_num,post_cust_hit_time_gmt,visit_start_time_gmt,referrer,encrypted_user_id,Account_Created_journey,simulated_detailed_event,Action_description,simulated_subject
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,7,2022-05-04T02:19:09.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,science
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,8,2022-05-04T02:19:15.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,sports
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,9,2022-05-04T02:19:40.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,politique
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,10,2022-05-04T02:19:45.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,politique
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,11,2022-05-04T02:20:08.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,politique
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,12,2022-05-04T02:20:15.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,economie
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,13,2022-05-04T02:20:38.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,histoire
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,14,2022-05-04T02:20:38.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,sports
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,15,2022-05-04T02:25:15.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,science
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,16,2022-05-04T02:25:44.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,economie
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,17,2022-05-04T02:25:51.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,environnement
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,18,2022-05-04T02:26:06.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,histoire
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,19,2022-05-04T02:26:10.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,science
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,20,2022-05-04T02:26:10.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,environnement
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,21,2022-05-04T02:26:36.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,sports
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,22,2022-05-04T02:26:40.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,science
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,23,2022-05-04T02:26:52.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,histoire
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,24,2022-05-04T02:27:08.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,politique
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,25,2022-05-04T02:27:10.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,economie
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,26,2022-05-04T02:27:10.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,economie
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,27,2022-05-04T02:27:41.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,science
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,28,2022-05-04T02:28:39.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,sports
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,29,2022-05-04T02:38:41.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,economie
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,30,2022-05-04T02:39:11.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,science
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,31,2022-05-04T02:48:01.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Page_accueil_Mordu,,
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,32,2022-05-04T02:50:10.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,cuisine
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,33,2022-05-04T03:02:53.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Page_accueil_Mordu,,
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,34,2022-05-04T03:03:06.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,science
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,35,2022-05-04T03:03:34.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Page_accueil_Mordu,,
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,36,2022-05-04T03:03:45.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,sports
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,37,2022-05-04T03:04:02.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,politique
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,38,2022-05-04T03:04:09.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,science
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,39,2022-05-04T03:05:06.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,economie
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,40,2022-05-04T03:05:17.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,environnement
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,41,2022-05-04T03:05:40.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,sports
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,42,2022-05-04T03:05:40.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,histoire
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,43,2022-05-04T03:07:06.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,economie
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,44,2022-05-04T03:07:17.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,sports
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,45,2022-05-04T03:07:39.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,politique
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,46,2022-05-04T03:08:09.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,cuisine
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,47,2022-05-04T03:14:09.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,cuisine
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,48,2022-05-04T03:17:56.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,sports
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,49,2022-05-04T03:18:13.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,politique
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,50,2022-05-04T03:18:42.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,cuisine
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,51,2022-05-04T03:18:42.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,economie
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,52,2022-05-04T03:18:57.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,environnement
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,53,2022-05-04T03:19:13.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,sports
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,54,2022-05-04T03:19:13.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,environnement
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,55,2022-05-04T03:19:21.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,sports
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,56,2022-05-04T03:19:39.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,economie
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,57,2022-05-04T03:19:52.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,sports
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,58,2022-05-04T03:20:06.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,sports
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,59,2022-05-04T03:20:10.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,cuisine
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,60,2022-05-04T03:20:40.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,environnement
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,61,2022-05-04T03:20:40.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,histoire
0152253b185bf9a85bef82ceb9d4ba8d-1006,1006,62,2022-05-04T03:43:10.000Z,2022-05-04T02:07:10.000Z,Typed/Bookmarked,0152253b185bf9a85bef82ceb9d4ba8d,0,Video_Mordu,,politique
0152c08c1f34c60e3095ef8efbde0188-5161,5161,1,2022-06-13T17:38:10.000Z,2022-06-13T17:38:10.000Z,Typed/Bookmarked,0152c08c1f34c60e3095ef8efbde0188,0,Page_accueil_Mordu,,
0152c08c1f34c60e3095ef8efbde0188-5161,5161,2,2022-06-13T17:56:19.000Z,2022-06-13T17:38:10.000Z,Typed/Bookmarked,0152c08c1f34c60e3095ef8efbde0188,0,Page_accueil_Mordu,,
0152c08c1f34c60e3095ef8efbde0188-5161,5161,3,2022-06-13T17:56:39.000Z,2022-06-13T17:38:10.000Z,Typed/Bookmarked,0152c08c1f34c60e3095ef8efbde0188,0,Page_accueil_Mordu,,
0152c08c1f34c60e3095ef8efbde0188-5161,5161,4,2022-06-13T17:57:10.000Z,2022-06-13T17:38:10.000Z,Typed/Bookmarked,0152c08c1f34c60e3095ef8efbde0188,0,Page_accueil_Mordu,,
0152c08c1f34c60e3095ef8efbde0188-5161,5161,5,2022-06-13T17:59:44.000Z,2022-06-13T17:38:10.000Z,Typed/Bookmarked,0152c08c1f34c60e3095ef8efbde0188,0,Page_accueil_Mordu,,
0152fcd157f52805ed824d05b3e2d6b9-2,2,1,2022-05-25T20:22:17.000Z,2022-05-25T20:22:17.000Z,Typed/Bookmarked,0152fcd157f52805ed824d05b3e2d6b9,0,Page_accueil_Info,,
0152fcd157f52805ed824d05b3e2d6b9-2,2,2,2022-05-25T20:24:27.000Z,2022-05-25T20:22:17.000Z,Typed/Bookmarked,0152fcd157f52805ed824d05b3e2d6b9,0,Action_autre,feature_ohdio,
0152fcd157f52805ed824d05b3e2d6b9-2,2,3,2022-05-25T20:24:29.000Z,2022-05-25T20:22:17.000Z,Typed/Bookmarked,0152fcd157f52805ed824d05b3e2d6b9,0,Video_Info,,sports
0152fcd157f52805ed824d05b3e2d6b9-2,2,4,2022-05-25T20:42:39.000Z,2022-05-25T20:22:17.000Z,Typed/Bookmarked,0152fcd157f52805ed824d05b3e2d6b9,0,Video_Info,,science
0152fcd157f52805ed824d05b3e2d6b9-2,2,5,2022-05-25T20:42:39.000Z,2022-05-25T20:22:17.000Z,Typed/Bookmarked,0152fcd157f52805ed824d05b3e2d6b9,0,Video_Info,,sports
015610778e50bf70dd31bfb903429fbe-7,7,1,2022-06-05T13:07:19.000Z,2022-06-05T13:07:19.000Z,No JavaScript,015610778e50bf70dd31bfb903429fbe,0,Page_Mordu,,economie
01561655c44cd388a00e2074627493d9-1,1,1,2022-05-28T01:03:24.000Z,2022-05-28T01:03:24.000Z,Typed/Bookmarked,01561655c44cd388a00e2074627493d9,0,Video_Mordu,,sports
01561655c44cd388a00e2074627493d9-1,1,2,2022-05-28T01:14:10.000Z,2022-05-28T01:03:24.000Z,Typed/Bookmarked,01561655c44cd388a00e2074627493d9,0,Video_Mordu,,politique
0156e32021353ce3ffc9ecfd751dc7f5-1,1,1,2022-06-07T01:32:47.000Z,2022-06-07T01:32:47.000Z,Search Engines,0156e32021353ce3ffc9ecfd751dc7f5,0,Page_Mordu,,politique
015884e0759c425684592e1cc9e37b3f-2,2,1,2022-05-19T20:03:27.000Z,2022-05-19T20:03:27.000Z,Search Engines,015884e0759c425684592e1cc9e37b3f,1,Page_accueil_Mordu,,
015884e0759c425684592e1cc9e37b3f-2,2,2,2022-05-19T20:03:43.000Z,2022-05-19T20:03:27.000Z,Search Engines,015884e0759c425684592e1cc9e37b3f,1,Page_Mordu,,sports
015884e0759c425684592e1cc9e37b3f-2,2,3,2022-05-19T20:04:01.000Z,2022-05-19T20:03:27.000Z,Search Engines,015884e0759c425684592e1cc9e37b3f,1,Video_Info,,sports
015884e0759c425684592e1cc9e37b3f-2,2,4,2022-05-19T20:08:54.000Z,2022-05-19T20:03:27.000Z,Search Engines,015884e0759c425684592e1cc9e37b3f,1,Page_accueil_Mordu,,
015884e0759c425684592e1cc9e37b3f-2,2,5,2022-05-19T20:09:48.000Z,2022-05-19T20:03:27.000Z,Search Engines,015884e0759c425684592e1cc9e37b3f,1,Page_accueil_Mordu,,
015884e0759c425684592e1cc9e37b3f-2,2,6,2022-05-19T20:10:10.000Z,2022-05-19T20:03:27.000Z,Search Engines,015884e0759c425684592e1cc9e37b3f,1,Video_Info,,histoire
015884e0759c425684592e1cc9e37b3f-2,2,7,2022-05-19T20:15:01.000Z,2022-05-19T20:03:27.000Z,Search Engines,015884e0759c425684592e1cc9e37b3f,1,Action_creation_compte,entete|creer-mon-compte,
016034835fd3b7db17178dc92aa0c722-505,505,1,2022-06-02T15:09:27.000Z,2022-06-02T15:09:27.000Z,Typed/Bookmarked,016034835fd3b7db17178dc92aa0c722,0,Page_accueil_Mordu,,
016034835fd3b7db17178dc92aa0c722-505,505,2,2022-06-02T15:11:07.000Z,2022-06-02T15:09:27.000Z,Typed/Bookmarked,016034835fd3b7db17178dc92aa0c722,0,Video_Info,,politique
016034835fd3b7db17178dc92aa0c722-505,505,3,2022-06-02T16:20:12.000Z,2022-06-02T15:09:27.000Z,Typed/Bookmarked,016034835fd3b7db17178dc92aa0c722,0,Page_accueil_Mordu,,
016034835fd3b7db17178dc92aa0c722-505,505,4,2022-06-02T16:20:17.000Z,2022-06-02T15:09:27.000Z,Typed/Bookmarked,016034835fd3b7db17178dc92aa0c722,0,Video_Info,,histoire
016034835fd3b7db17178dc92aa0c722-505,505,5,2022-06-02T16:31:06.000Z,2022-06-02T15:09:27.000Z,Typed/Bookmarked,016034835fd3b7db17178dc92aa0c722,0,Video_Info,,histoire
016034835fd3b7db17178dc92aa0c722-505,505,6,2022-06-02T16:31:06.000Z,2022-06-02T15:09:27.000Z,Typed/Bookmarked,016034835fd3b7db17178dc92aa0c722,0,Video_Info,,histoire
016034835fd3b7db17178dc92aa0c722-505,505,7,2022-06-02T17:21:43.000Z,2022-06-02T15:09:27.000Z,Typed/Bookmarked,016034835fd3b7db17178dc92aa0c722,0,Video_Info,,cuisine
016034835fd3b7db17178dc92aa0c722-505,505,8,2022-06-02T17:21:43.000Z,2022-06-02T15:09:27.000Z,Typed/Bookmarked,016034835fd3b7db17178dc92aa0c722,0,Video_Info,,environnement
01621de03bb46dd786d48c9c337f86f6-65,65,1,2022-06-05T18:33:29.000Z,2022-06-05T18:33:29.000Z,Other Web Sites,01621de03bb46dd786d48c9c337f86f6,0,Page_Mordu,,science
01621de03bb46dd786d48c9c337f86f6-65,65,2,2022-06-05T18:33:51.000Z,2022-06-05T18:33:29.000Z,Other Web Sites,01621de03bb46dd786d48c9c337f86f6,0,Page_Mordu,,histoire
01621de03bb46dd786d48c9c337f86f6-65,65,3,2022-06-05T18:33:53.000Z,2022-06-05T18:33:29.000Z,Other Web Sites,01621de03bb46dd786d48c9c337f86f6,0,Video_Mordu,,politique
01621de03bb46dd786d48c9c337f86f6-65,65,4,2022-06-05T18:33:57.000Z,2022-06-05T18:33:29.000Z,Other Web Sites,01621de03bb46dd786d48c9c337f86f6,0,Video_Mordu,,science
01621de03bb46dd786d48c9c337f86f6-65,65,5,2022-06-05T18:34:08.000Z,2022-06-05T18:33:29.000Z,Other Web Sites,01621de03bb46dd786d48c9c337f86f6,0,Video_Mordu,,sports
01621de03bb46dd786d48c9c337f86f6-65,65,6,2022-06-05T18:34:39.000Z,2022-06-05T18:33:29.000Z,Other Web Sites,01621de03bb46dd786d48c9c337f86f6,0,Video_Mordu,,science
01621de03bb46dd786d48c9c337f86f6-65,65,7,2022-06-05T18:34:39.000Z,2022-06-05T18:33:29.000Z,Other Web Sites,01621de03bb46dd786d48c9c337f86f6,0,Video_Mordu,,science
01621de03bb46dd786d48c9c337f86f6-65,65,8,2022-06-05T18:41:25.000Z,2022-06-05T18:33:29.000Z,Other Web Sites,01621de03bb46dd786d48c9c337f86f6,0,Video_Mordu,,economie
01621de03bb46dd786d48c9c337f86f6-65,65,9,2022-06-05T18:52:38.000Z,2022-06-05T18:33:29.000Z,Other Web Sites,01621de03bb46dd786d48c9c337f86f6,0,Video_Mordu,,economie
01621de03bb46dd786d48c9c337f86f6-65,65,10,2022-06-05T18:52:38.000Z,2022-06-05T18:33:29.000Z,Other Web Sites,01621de03bb46dd786d48c9c337f86f6,0,Video_Mordu,,environnement
0162fbb36fff115e832279c35f347ed1-1339,1339,1,2022-05-03T19:49:49.000Z,2022-05-03T19:49:49.000Z,Search Engines,0162fbb36fff115e832279c35f347ed1,0,Page_accueil_Mordu,,
0162fbb36fff115e832279c35f347ed1-1339,1339,2,2022-05-03T19:49:52.000Z,2022-05-03T19:49:49.000Z,Search Engines,0162fbb36fff115e832279c35f347ed1,0,Page_Mordu,,science
0162fbb36fff115e832279c35f347ed1-1339,1339,3,2022-05-03T19:49:56.000Z,2022-05-03T19:49:49.000Z,Search Engines,0162fbb36fff115e832279c35f347ed1,0,Video_Mordu,,histoire
0162fbb36fff115e832279c35f347ed1-1339,1339,4,2022-05-03T19:51:01.000Z,2022-05-03T19:49:49.000Z,Search Engines,0162fbb36fff115e832279c35f347ed1,0,Video_Mordu,,cuisine
0162fbb36fff115e832279c35f347ed1-1339,1339,5,2022-05-03T19:51:06.000Z,2022-05-03T19:49:49.000Z,Search Engines,0162fbb36fff115e832279c35f347ed1,0,Video_Mordu,,histoire
0162fbb36fff115e832279c35f347ed1-1339,1339,6,2022-05-03T19:51:55.000Z,2022-05-03T19:49:49.000Z,Search Engines,0162fbb36fff115e832279c35f347ed1,0,Video_Mordu,,sports
0162fbb36fff115e832279c35f347ed1-1339,1339,7,2022-05-03T20:05:36.000Z,2022-05-03T19:49:49.000Z,Search Engines,0162fbb36fff115e832279c35f347ed1,0,Video_Mordu,,cuisine
0162fbb36fff115e832279c35f347ed1-1339,1339,8,2022-05-03T20:05:37.000Z,2022-05-03T19:49:49.000Z,Search Engines,0162fbb36fff115e832279c35f347ed1,0,Video_Mordu,,politique
0163734d19ba2471e3328e8b7f573945-1,1,1,2022-05-23T18:18:44.000Z,2022-05-23T18:18:44.000Z,Typed/Bookmarked,0163734d19ba2471e3328e8b7f573945,0,Page_Info,,science
0163734d19ba2471e3328e8b7f573945-1,1,2,2022-05-23T18:18:52.000Z,2022-05-23T18:18:44.000Z,Typed/Bookmarked,0163734d19ba2471e3328e8b7f573945,0,Video_Info,,environnement
0163734d19ba2471e3328e8b7f573945-1,1,3,2022-05-23T18:30:08.000Z,2022-05-23T18:18:44.000Z,Typed/Bookmarked,0163734d19ba2471e3328e8b7f573945,0,Video_Info,,economie
0163734d19ba2471e3328e8b7f573945-1,1,4,2022-05-23T18:30:08.000Z,2022-05-23T18:18:44.000Z,Typed/Bookmarked,0163734d19ba2471e3328e8b7f573945,0,Video_Info,,sports
01667927ea0e69684258eb991000e1dc-6,6,1,2022-06-13T14:55:24.000Z,2022-06-13T14:55:24.000Z,Search Engines,01667927ea0e69684258eb991000e1dc,0,Page_accueil_Mordu,,
01667927ea0e69684258eb991000e1dc-6,6,2,2022-06-13T14:55:27.000Z,2022-06-13T14:55:24.000Z,Search Engines,01667927ea0e69684258eb991000e1dc,0,Page_Mordu,,cuisine
01667927ea0e69684258eb991000e1dc-6,6,3,2022-06-13T15:01:44.000Z,2022-06-13T14:55:24.000Z,Search Engines,01667927ea0e69684258eb991000e1dc,0,Page_accueil_Mordu,,
01667927ea0e69684258eb991000e1dc-6,6,4,2022-06-13T15:02:41.000Z,2022-06-13T14:55:24.000Z,Search Engines,01667927ea0e69684258eb991000e1dc,0,Page_Mordu,,environnement
01667927ea0e69684258eb991000e1dc-6,6,5,2022-06-13T15:06:59.000Z,2022-06-13T14:55:24.000Z,Search Engines,01667927ea0e69684258eb991000e1dc,0,Page_Mordu,,histoire
01667927ea0e69684258eb991000e1dc-6,6,6,2022-06-13T15:13:13.000Z,2022-06-13T14:55:24.000Z,Search Engines,01667927ea0e69684258eb991000e1dc,0,Page_Mordu,,sports
01667927ea0e69684258eb991000e1dc-6,6,7,2022-06-13T15:18:45.000Z,2022-06-13T14:55:24.000Z,Search Engines,01667927ea0e69684258eb991000e1dc,0,Page_Mordu,,histoire
01667927ea0e69684258eb991000e1dc-6,6,8,2022-06-13T15:20:28.000Z,2022-06-13T14:55:24.000Z,Search Engines,01667927ea0e69684258eb991000e1dc,0,Page_Mordu,,science
01667927ea0e69684258eb991000e1dc-6,6,9,2022-06-13T15:20:57.000Z,2022-06-13T14:55:24.000Z,Search Engines,01667927ea0e69684258eb991000e1dc,0,Page_Mordu,,environnement
016e6801be3b4c0a7c654f5ec8f60e38-1026,1026,1,2022-05-28T03:12:09.000Z,2022-05-28T03:12:09.000Z,Typed/Bookmarked,016e6801be3b4c0a7c654f5ec8f60e38,0,Page_accueil_Mordu,,
016e6801be3b4c0a7c654f5ec8f60e38-1026,1026,2,2022-05-28T03:12:49.000Z,2022-05-28T03:12:09.000Z,Typed/Bookmarked,016e6801be3b4c0a7c654f5ec8f60e38,0,Page_Mordu,,economie
016e6801be3b4c0a7c654f5ec8f60e38-1026,1026,3,2022-05-28T03:13:20.000Z,2022-05-28T03:12:09.000Z,Typed/Bookmarked,016e6801be3b4c0a7c654f5ec8f60e38,0,Page_accueil_Mordu,,
01724af5a050c6709d8b71c10e229e1d-240,240,1,2022-06-08T15:29:19.000Z,2022-06-08T15:29:19.000Z,Typed/Bookmarked,01724af5a050c6709d8b71c10e229e1d,0,Page_accueil_Mordu,,
01724af5a050c6709d8b71c10e229e1d-240,240,2,2022-06-08T15:29:22.000Z,2022-06-08T15:29:19.000Z,Typed/Bookmarked,01724af5a050c6709d8b71c10e229e1d,0,Action_autre,authentification,
0172a46e0c08e82a5a73b6cfc1df1d7b-44,44,1,2022-05-11T21:14:11.000Z,2022-05-11T21:14:11.000Z,Typed/Bookmarked,0172a46e0c08e82a5a73b6cfc1df1d7b,0,Page_accueil_Mordu,,
0172a46e0c08e82a5a73b6cfc1df1d7b-44,44,2,2022-05-11T21:14:21.000Z,2022-05-11T21:14:11.000Z,Typed/Bookmarked,0172a46e0c08e82a5a73b6cfc1df1d7b,0,Page_Mordu,,environnement
0172a46e0c08e82a5a73b6cfc1df1d7b-44,44,3,2022-05-11T21:15:38.000Z,2022-05-11T21:14:11.000Z,Typed/Bookmarked,0172a46e0c08e82a5a73b6cfc1df1d7b,0,Page_accueil_Mordu,,
0172a46e0c08e82a5a73b6cfc1df1d7b-44,44,4,2022-05-11T21:15:59.000Z,2022-05-11T21:14:11.000Z,Typed/Bookmarked,0172a46e0c08e82a5a73b6cfc1df1d7b,0,Page_Mordu,,sports
0173d078193505392542ff01d8211844-3,3,1,2022-05-01T04:50:54.000Z,2022-05-01T04:50:54.000Z,Social Networks,0173d078193505392542ff01d8211844,0,Page_Mordu,,politique
